publishedAt,authorDisplayName,textDisplay,likeCount
2024-10-20T09:21:58Z,@megawechannels3200,Semua akan baik2 saja.,0
2024-10-20T09:20:32Z,@ayiefajri9775,"Saya ayah dari 2 anak yang masih belita.<br>Waktu bujang, masih kuning langsat klimis. Sekarang menyoklat kilap demi bisa beli baju baru &amp; mainan kesukaan anak2.<br>Waktu bujang tidur larut karna main game online, sekarang tidur larut karna mikirin biaya sekolah atau masa depan anak.",0
2024-10-20T09:19:41Z,@IrsyadMaulana-t9n,MERINDING BANG GUA DENGERNYA😢😢,0
2024-10-20T09:19:10Z,@IdaYantiUINMataram,Sehat selalu koko,0
2024-10-20T09:19:01Z,@kardiman-322,tetap semangat untuk membela lndonesia.saya salut sama anda admin.,0
2024-10-20T09:18:31Z,@rioputra9024,"Gila wow, semakin mikir semakin sadar Indonesia lebih parah dari perkiraan gua, bang gua izin semisal temanya gua buat presentasi gpp kah? Karena bener penting banget data yang ditunjukkan dan realita di salah satu kota terbesar ke 2 di Indonesia, UMKM makin lama makin ilang rasaynya, temen2 gua juga sama sehari pengeluaran 10.000 - 15.000 karena penghasilan semakin berkurang, meski harga agak turun",1
2024-10-20T09:17:40Z,@jameshernt3393,GOD BLESS INDONESIA,0
2024-10-20T09:17:15Z,@koboihenk,"Ga bisa berkata kata. Hanya bisa ngomong, fufufafa, fufufafaaa🎉😂",0
2024-10-20T09:16:50Z,@agilbahtiardwicahyo,Siapa orang yg mendekati pemimpin ideal menurut abang?,0
2024-10-20T09:16:16Z,@quanlinglingdingle6122,Ya Allah semoga berikan hamba rezeki supaya bisa ninggalin negara ini,0
2024-10-20T09:16:05Z,@Pmmanika,Udah cape bgt hidup di indoo,1
2024-10-20T09:16:04Z,@imronsaputra3096,"bener bgt... sesuai sekali dengan yg kami rasakan sebagai pedagang tradisional di pasar,  yg belanja semakin sedikit , ngambil untung sangat kecil, penghasilan tidak sesuai dengan pengeluaran, biaya hidup tambh mahal. dan uang modal habis buat makan. di jaman jokowi ini kami rakyat semaikn sengsara.",0
2024-10-20T09:15:38Z,@gunawanhadinegoro8763,solusinya kerja diluar negeri trus pindah negara!,1
2024-10-20T09:15:32Z,@wegapramuji2635,Suka bener klo ngomong...,0
2024-10-20T09:14:57Z,@pauluss4813,"Jelas kok Indonesia mundur, mundur ekonomi, mundur kepastian hukum, banyak utang negara, senangnya import. Ini semua karena pemerintah terlalu nurut sama pasar ( konglomerat, para bohir, para naga). Igat ya pemerintahan baru pun sarat dengan kepentingan kelompok ( lihat penyusunan mentri). Jadi rakyat Indonesia siap!!!, pajak naik, bbm naik, tarip listrik naik. Untuk semua ini apa kabar pemilih 58%, panik ngak?.",0
2024-10-20T09:14:27Z,@aptanirbaya9613,Semoga indonesia baikbaik saja,0
2024-10-20T09:14:05Z,@ruslandahari6893,Rakyat indonesia bangun melawan dinasti wong jowo .,0
2024-10-20T09:12:51Z,@binarwatiningrum4012,Percuma menyuarakan tidak didengar para mereka pejabat pejabat negara yang katanya perwakilan rakyat ..coba suruh mereka makan ikan asin sebualn😅,0
2024-10-20T09:12:43Z,@adrianuswedy9162,"Ini gak ada gunanya bagi para pemuja raja jawa mas. Mereka gak paham, bagaimana si Mulyono terlalu memihak ke China",0
2024-10-20T09:12:35Z,@iksangani-il3yo,Engga bisa ngapa-ngapain cmn bisa berdia😢,0
2024-10-20T09:11:29Z,@JiDian-p5l,"Kitanya juga dong seharusnya dari kecil udah rajin bantu bantu orang tua,biar tau/ikut merasakan cari biaya hidup..dari kecil/sd udah rajin nabung,belajar yang bener bener..jangan kecil kecil udah rajin absen nongkrong ga jelas malam malam.🤲🙏😑...kecil kecil udah ngeroko,siapa peduli dengan hidup anda selain anda sendiri,ujungnya di masa depan/masa dewasa baru sibuk mau ngapain/cari kerja,..buang dulu gengsi jauh jauh,dan pikiran takut tersaingi mau dagang/mau kerja ga perlu harus di kantoran juga sih....maaf bukannya apa emangnya nyalahin pemerintah terus bisa langsung berduit kaan kagak..😅...kembali lagi ke pribadi juga: anda berduit siapapun bahkan terima saja mau kalian anggap apa dia sodara adik lah..tapi ga punya uang?? Jangan jangan ada saudara sendiri yang palingkan mata!!  Sakit ya?  Ya begitulah hidup..kalo beruntung kita jadi keluarga yang saling pengertian",0
2024-10-20T09:11:23Z,@FaridRohman-rn9oc,"Kita ga butuh kaya, kita hanya butuh di hargai! Mereka yg kaya membuat perusahaan yg secara nilai lumayan tinggi, tapi meng upah karyawan dengan semaunya. Kalo ga percaya, lu bisa survei, dari banyaknya lapangan pekerjaan, hanya persekian perusahaan yg meng upah karyawan dengan upah minimum yg sudah di tetapkan pemerintah, selebihnya, jangankan umk, setengahnya dari umk pun ngga! Khususnya perusahaan yg bergerak di bidang perhotelan dan pelayanan. Mereka yg bekerja hanya untuk memperkaya bos nya!",0
2024-10-20T09:17:22Z,@FaridRohman-rn9oc,"Negara ga maju itu faktor utamanya bukan di SDM nya, tapi ketidak tegasan pemerintahnya, banyak peraturan2 yg merugikan orang2 kecil. SDM berkualitas tinggi itu tidak muncul karena keterlambatan, tapi sebuah pengawalan, kalo dari sejak jadi janin mereka tidak mendapat gizi dengan baik, bagaimana cara mereka survive untuk menghadapi kerasnya kehidupan, ujung2 nya, mereka hanya jadi babu yg mangguk ketika di upah kecil",0
2024-10-20T09:10:35Z,@binarwatiningrum4012,Brantas judi online dan pinjaman online ..sudah banyak memakan  korban,0
2024-10-20T09:09:22Z,@global_mind2000,Semakin menakutkan,0
2024-10-20T09:09:02Z,@Terustofficial,Rt 58 kok sunyi?,0
2024-10-20T09:07:54Z,@mhabibi35,oke buzzer mulyono sudah ga di  gaji semoga rakyat indonesia berada di kondisi real lg tidak bias,0
2024-10-20T09:07:39Z,@binarwatiningrum4012,Makannya bukkannya perbanyak lowongan pekerjaan ..rata2 orang umur 26 keatas itu susah sekali mencari kerja padahal umur segitu mah masih tergolong produktif  ..apalagi yang tidak memiliki dana dan orang dalem ..lebih penting ikn dan lain lain,0
2024-10-20T09:07:36Z,@wkachanel4433,Bener bang 2 tahun ini usaha menengah semakin sulit. Kedepanya sepertinya semakin sulit,0
2024-10-20T09:07:30Z,@mustikasari03,"Paket YouTube per bulan naik 10 ribu, jadi 69 ribu, belum kehitung pajak",1
2024-10-20T09:06:42Z,@IwakPindang-xu8mm,Indonesia baik baik saja bagi mereka yg berduit,0
2024-10-20T09:06:28Z,@jameshernt3393,"middleclass dipotong, antara ke kelas atas atau bawah,  antara hitam dan pputih, disini survival skill dan pendidikan yg menentukan. GOD BLESS INDONESIA",0
2024-10-20T09:06:07Z,@AlfaSevenshop,"Iya lagi,makin kesini makin terasa makan dr uang tabungan😢",0
2024-10-20T09:06:05Z,@nurahman11,postingan ini memancing buzzer pemerintah,0
2024-10-20T09:05:54Z,@erissetiawan1854,"Memang indonesia sedang tidak baik baik saja, apalagi kabarnya di pemerintahan baru akan ditambah lagi beban untuk rakyat dengan potongan tapera dan lain sebagainya, tapi inkam segitu gitu saja,  yang jelas akan merasakan beratnya ya kalangan menengah, bahkan saya pribadi sekarang merasakannya",0
2024-10-20T09:05:54Z,@antonius5108,"Kalau gua analisis.. Alasan terbesar mereka pisah dengan Timothy memang beda value.😂<br><br>Tapi overall gua lebih related ke Timoth. Hidup kita ya di tangan kita sendiri, fuc*ng middle class!",0
2024-10-20T09:04:58Z,@zqnfystoreid,Ninggalin jejak,0
2024-10-20T09:03:32Z,@elsworks,JANGAN LUPA BERDOA BISA JADI TUHAN LAGI NGAMBEK SAMA KITA,0
2024-10-20T09:02:54Z,@Xshoot24,"Waduh ,, dri kmren lu ngomong indo tidak baik&quot; saja ??? Buktinya yg kaya ttp aja tuh berbisnis ,, yg menengha ttp ajaa BSA bekerja ?? Lantas yg mana. TDK baik&quot; nya ?? Apakah ada perang ,, apak politik bobrok atau permainan mafia ?",0
2024-10-20T09:23:28Z,@alhazenjoe,"Baru aja disampaikan jangan cherry picking atau survivor bias 😅<br><br>Coba jangan hanya cek yg kaya tetap berbisnis, dan yg sedang bekerja ttp bisa kerja. Coba cek juga yg UMKM, Ritel, dan fresh-graduate SMA atau Kuliah yg sedang mencari kerja. Lihat apa kata mereka.",0
2024-10-20T15:18:41Z,@Xshoot24,"@@alhazenjoe lantas jika mereka berkata!! Apakah yg sedang bekerja tidak berjasa juga ,, umkm disini ttp berjalan lancar ,, Alhamdulillah walaupun terlihat banyak katanya pengangguran,, PHK ,, solusinya bakal di bentuk dengan pemerintahan baru ,, mari sama&quot; kita lihat 100 hari kerja bapak Prabowo Subianto",0
2024-10-20T15:56:48Z,@alhazenjoe,"@@Xshoot24 maaf mas, saya gak bahas apakah pekerja berjasa atau tidak. Apalagi sampai bahas kerjanya pak Prabowo nanti bagaimana.<br><br>Disini kita bahas fakta bahwa pengangguran kita paling tinggi di ASEAN, sudah 5 bulan berturut kita deflasi, daya beli menurun, UMKM dalam mode survival.<br><br>Mohon dipahami dulu inti bahasan sebelum berdebat kemana-mana 🙏🏻😅",0
2024-10-20T16:30:18Z,@Xshoot24,"@@alhazenjoe ,, benar sekali itu pembahasan nya pengangguran di 5 bulan berturut-turut,,, TPI skrng kan udh ganti pemerintah?? Lantas apakah pengangguran akan lebih banyak !!! Menurut saya pemerintah baru bisa mewujudkan pola pikir anda dan Raymond ,,, harusnya anda mendukung penuh untuk pemerintah baru ini 2024-2029 ,,, agar TDK ada lagi pengangguran di Indonesia,, paling tidak menekan agar berkurang nya pengangguran",0
2024-10-20T09:02:09Z,@robertwuisan5498,Fakta sesuai kenyataan..banyak utang negara bisa efek kemasyrakat...,0
2024-10-20T09:01:29Z,@ahmadfauzi1979kambing,Insyallah kalau pak Anies Baswedan terpilih menjadi presiden Indonesia maka pengangguran dan kemiskinan berkurang. Negara sejahtera dan bahagia. Perekonomian Indonesia meningkat. Amin,0
2024-10-20T09:00:18Z,@fskuyy,"Efek dari pejabat korup, fuck government..",0
2024-10-20T08:59:55Z,@babapnizar,Terima Kasih Bapak Joko Widodo ❤,0
2024-10-20T08:59:47Z,@haruka6496,Sudah ganteng.cerdas pula. Paket lengkap.🤤😜,0
2024-10-20T08:59:04Z,@apipp..4269,Revolusi?,0
2024-10-20T08:58:49Z,@TetsuuOikawa12,Aku lulusan tahun 2024 melihat video ini dengan gaji UMR ku sekarang apa kedepannya bisa menabung dan berinvestasi?,0
2024-10-20T08:58:33Z,@aimarshalfamily4708,Gila gw dari dulu takut nonton youtube abang satu ini...,0
2024-10-20T08:56:33Z,@Gegebenin9,OMKE GAS OMKE GAS,0
2024-10-20T08:56:10Z,@jualsepatulisti,"Negara arab hanya dg modal tambang minyak aj bisa KAYA, INDONESIA semua tambang ada, kok miskin? Lalu uang hasil tambang lari kemana? ???",0
2024-10-20T08:55:57Z,@epicalfian-ul6ip,"emang nyata kesulitan ekonomi skarag...gaji bulanan uda tdk bsa mencukupi,..",0
2024-10-20T08:55:48Z,@mamaindah616,Sak karepmu wes..kita sbgai org kaum bawah....cukup Bismillah aja perbaiki diri agama yg penting jujur dan takut dosa...yg mau numpuk harta rebutan jabatan korupsi silahkan...mau dibawa kemana negaranya gak urus...mati gak dibawa..cuman amal baik dan soleh..mau kaya raya harta segunung...cuman sementara bakal mati jga bodo amat cukup selalu bersyukur Alhamdullilah,1
2024-10-20T08:55:17Z,@hortusdeescapismo,BPJS naik? bjir mana ga boleh berhenti lagi bayarinnya,0
2024-10-20T08:55:14Z,@mariameidiana8371,"Negara kita lack of procedure dan lack of regulation. Masa banyak banget orang asing yang bisa buka usaha disini tanpa perizinan yang jelas. Jujur aja, ekonomi kita perlahan2 dijajah sama mereka. Semua pengusaha bilang cost mereka naik, tapi penjualan mereka gitu2 aja, malah ada yang bilang mencekik banget. Gile sih negara kita. Kalo begini terus, bakalan ancur nih lama2x.",0
2024-10-20T08:55:03Z,@Arief_Rockman,Thanks Koh for sharing. Very insightful,0
2024-10-20T08:53:55Z,@RezaAbrisam16,"Seandainya pemerintah berprinsip seperti pemerintahan Qatar,bahrain, punya minyak bumi hasil sumberdaya alam dibagi untuk rakyatnya jd tidak ada rakyat miskin sampai mati kelaparan",0
2024-10-20T08:53:42Z,@dediprnm,"blt pkh dan bantuan lainya banyak yg di korupsi oknum pemdes bang  mon, ga tepat sasaran<br>saya salah satu korbanya",0
2024-10-20T08:53:38Z,@ChristyaPutraFM,"Sejak agustus income usaha saya turun -+25%, oktober ini paling parah sejauh ini turun 50% dibanding Q1 2024. Btw usaha saya di bidang FnB-street food. Temen-temen yg usaha di bidang yg sama boleh comment dan sharing dong",0
2024-10-20T09:07:42Z,@alhazenjoe,"Sama om, omset kedai kopi saya juga turun 20%an. Sepi dan kebanyakan yg datang beli menu yang murah, penghematan katanya.<br><br>Harga bahan baku sih masih sama, cuma kurang kenceng muternya. Kerasa banget, apalagi saya udah berhenti kerja kantoran, gak terima gaji bulanan lagi.",0
2024-10-20T09:27:20Z,@ChristyaPutraFM,"@@alhazenjoebetul om harga bahan baku sama aja, daya belinya yg turun",0
2024-10-20T08:52:58Z,@gedewidnyana6471,Ya memang sengaja para pejabat ini memperbodoh rakyat agar gampang di kendalikan,0
2024-10-20T08:52:56Z,@insan_kreatif,"Bang, saya setuju sama pernyataan anda di beberapa video lalu, bahwa intinya untuk membuat suatu perubahan, bukan dari bawah, tp justru dari atas, dari pemimpinnya, dari pemerintahannya,",0
2024-10-20T08:52:52Z,@ronaldfernando3072,persoalannya krg nya perputaran uang pada daya beli masyarakat menengah ke bwh.. mikirlah gmn caranya tanpa perputaran mata uang tp ga bikin miskin.. ya di legalin ajah sistem barter kaya jaman dlu.. ga hrs pake duit.. simpel koq..,0
2024-10-20T08:52:39Z,@dediprnm,"jangan lupain pinjol sama judol bang mon, yg ngrusak kaum bawah",1
2024-10-20T08:52:27Z,@masnurultv856,2045 indonesia cemas,0
2024-10-20T08:52:14Z,@ardirain6671,"Indonesia hancur karna suburnya korupsi di negeri ini ,,,kami rakyat Indonesia sebenarnya tau ..para pejabat itu niatnya ya korupsi",0
2024-10-20T08:52:09Z,@farrahfarrelchannel5701,Bener kerja diluar negeri,1
2024-10-20T08:50:05Z,@farrahfarrelchannel5701,Gimana caranya pemerintah buka lapangan pekerjaan diserappp semua anak2 muda,1
2024-10-20T08:50:04Z,@FitriHandayani-ff1ww,Gw ga baik baik aja ko,0
2024-10-20T08:49:51Z,@lodewa4740,"Gua lebih setuju klo umkm atau bisnis lokal itu di kembangin infestasinya, masukin perusahaan asing menurut gua gk bakal bawa pengaruh yg signifikan kalo cuma utk nambahin lapangan kerja, ketika bisnis lokal berkembang lapangan kerja jg pasti bertambah, pemerintah harus lebih berani spending ke mereka para umkm dan bisnis lokal agar bisnisnya berkembang, khususnya terhadap prospek perkemabngannya itu bukan hanya memberikan modal tok, yg pasti butuh inovasi serta strategi yg jitu dari kedua belah pihak",0
2024-10-20T08:49:34Z,@ilyasilyas-gt4to,Solusinya revolusi...tangkap Jokowi....adili semua antek2 nya,0
2024-10-20T08:49:32Z,@kokoronotomo3514,"Negara sangat sangat membutuhkan pemimpin pejabat yg cerdas, jangan rakyat indonesia di jadikan kelinci percobaan kebijakan, aturan, kalau sy lihat menteri menteri yg baru sekarang sy sungguh pesimis",0
2024-10-20T08:48:44Z,@ditnotdotaje6563,"indonesia baik-baik saja, ulah buzzer. LOL",0
2024-10-20T08:46:46Z,@Merakiaksesoris,"sumpah tahun ini jualan agak sulit ya ,,ngak kayak tahun sebelum covid ..ya semoga saja ini hanya saya aja",0
2024-10-20T08:46:36Z,@larc7thheaven,&quot;Harshest truth is better than the sweetest lie&quot; hal yang sulit diwujudkan di indonesia,0
2024-10-20T08:46:34Z,@ardiansah1325,benar dan benar,0
2024-10-20T08:46:11Z,@maulanawasayuki4129,gua yakin semua orng yg nonton ini adalah orng orng yg ingin Indonesia berubah menjadi lebih baik,3
2024-10-20T08:46:09Z,@maildickys,"Aku paling sedih tapi kesel juga, campur aduklah soal isu anak SMA yang belum lancar membaca, dimana membaca adalah pelajaran pertama yang diajarkan pas aku dulu masuk SD.",0
2024-10-20T08:45:35Z,@BagusSidiq-li6cb,Sebagian besar anak muda di desa saya sekarang pergi megadu nasib di negri orang.,0
2024-10-20T08:45:06Z,@e-phonestore,"Kasih data nya ke buzzer.. pasti mereka bilang, indonesia tetep lebih meroket.. 😂😂",0
2024-10-20T08:44:31Z,@muhammadyunus4435,Semoga Alloh melindungi kita semua... Aamiin,1
2024-10-20T08:43:46Z,@candra03awan,"setuju banget, ini faktanya. saya awam dengan semua ini, tapi rasa bahwa ada apa dengan semua ini sangat kuat. dan ternyata ini semua bukan mimpi. yuk bahu membahu memperbaiki keadaanya.",0
2024-10-20T08:43:26Z,@calonsantri1682,Makasih bang udah bersuara 🙏🏼,0
2024-10-20T08:42:49Z,@carrenkaffan279,penonton kelas bawah 🙋<br>kerja 2 minggu dapat bayaran 250.000 rupiah,0
2024-10-20T08:42:48Z,@kapitasari_4573,"Sebenarnya pemerintah gak punya banyak pilihan selain menumbalkan kaum middle class. Pemerintah menaikkan pajak ya karena Indonesia sekarang butuh banyak dana. Program pembangunan IKN membutuhkan biaya yang besar, belum lagi program makan siang gratis, dan program-program pembangunan yang belum selesai di era pak Jokowi,  kayak pembangunan jalan dan bendungan yang jumlahnya lumayan banyak. Pemerintah mempermudah peluang investasi untuk kelas atas ya karena agar banyak investor yang berani berinvestasi. Belajar dari kesalahan kemarin, banyak investor yang gak jadi investasi karena sistem dan persyaratan indo yang ribet. Intinya deplasi ini harga yang harus kita bayar karena kita punya banyak program besar sekarang ini, dan middle class tumbalnya.",0
2024-10-20T08:41:52Z,@aguss6485,Sama prediksinya om BENNIX,0
2024-10-20T08:41:10Z,@NengRosita-zq9ux,Gue masih miskin gak kerja masih diurus orang tua masih di urus pemerintah hidup gak jelas pengen ngerubah hidup susah nya setengah mati cari duit susah makan seadanya memang indonesia sedang gak baik baik saja 😢,0
2024-10-20T08:40:49Z,@bluemoon_17,keren banget bang,0
2024-10-20T08:40:16Z,@obatsebel8792,"indonesia tidak baik2 saja karena umatnya pada tidak taat pada ALLAHx, Rasul dan Pemimpin,.. tidak pern ah mendoaakan,. Dan Rakyat yang sering meninggalkan Kewajiban (SHOLAT), semoga RAYMOND bukan termasuk orang yang men inggalkan sholat 5 waktu,.. kalo meninggalkan berarti Raymon salah satu yang menyebabkan indonesi Tidak baik2 saja,.,. PAHAM emon ?",0
2024-10-20T08:40:01Z,@ArifMaulana-gr4ig,Gw yg udh udh di pecat. dan ngggur 3 bulanan. Akhirnya  terjun ke airdrop crypto.  Sambil cari kerja lagi,0
2024-10-20T08:40:00Z,@ely8321,"Ini gw ga mau liat video nya cuma mo nitip sendal aja,maaf otak gw LG males liat orang ngoceh",0
2024-10-20T08:39:00Z,@Dstprtwi,"Terima kasih ko raymond, uang memang segalanya. Tapi pemikiran ko raymond adalah real sebuah kecintaan pada negara. Orang kalo udh cinta. Uang jadi nomor sekian. Perjuangaan yang jadi nomor 1 untuk sebuah kecintaan. Semoga kedepanya banyak anak anak muda, yang pola pikirnya bukan hanya ngejar uang saja tapi juga cara membangun indonesia, bersamasama. Sehat, selalu ko😊",0
2024-10-20T08:38:58Z,@anisaaprilliayusufkaysha,gimama mau maju kalau pejabatnya kerjanya korupsi tok,0
2024-10-20T08:38:28Z,@hasantabiin9393,"nggak cuma ngomong bang , sepakat banget sama bang !",0
2024-10-20T08:38:13Z,@fiahrofiah195,"Makanya kalau ada pemilu sekarang udah gk semnagat lg mau nyoblos... Kayak udah capek gitu, pada gak amanah sama jabatan yg dikasih... 😢",0
2024-10-20T08:37:32Z,@Ardhitprayuda,Bener banget bang.,0
2024-10-20T08:36:45Z,@leonsaladinkenaz7592,"Sebenar nya jauh sebelum tahun 2023 udah gelap sih, cuma pada belum nyadar aja :D ... Sekitar tahun 2016-2017 (kalau ga salah di tahun2 itu) saya pernah nanya2 ke temen saya yg kerja bagian keuangan salah satu pabrik komponen elektronik di daerah Cikarang, niat nya buat nanya lowongan buat temen saya satu lagi yg nganggur. Tapi teman saya yg kerja di pabrik itu bilang kalau sekarang bukan saat yg tepat, karena banyak pabrik2 di cikarang pada mulai bermasalah keuangan dan phk. BTW nice content ya 👍",0
2024-10-20T08:36:44Z,@cahyaarfian,Jangan percaya dia buzzer PDIP,0
2024-10-20T08:35:15Z,@elaniringgi-zu5iu,Pemimpinnya yg gak bener. Sibuk memperkaya diri sendiri dan keluarga. Rakyat sengsara.,0
2024-10-20T08:34:50Z,@bambangtheo5640,Faktor utama negara miskin karena 1. Korupsi 2. Managemen sdm sangat rendah 3. Iptek tak dihargai 4. SDA dimonopili.,0
2024-10-20T08:34:41Z,@AinunHamzah,"ini video durasinya cuma 13mnit tapi aku nonton 1 jam sambil merenung dan mempelajari dan bilang &quot;oh iya yaa, eh bener, ih ko gitu, wah bener&quot; yg tadinya bodo amat sama negara sndiri karna seringnya diluar negeri dan tidak bekerja atau berpenghasilan di indo, skrg jadi melek karna mikir kluarga dan masa depan jg",0
2024-10-20T08:34:22Z,@aldijoe6347,2045 Indonesia road to Zimbabwe😍😍,0
2024-10-20T08:34:08Z,@hijajNurul,❤ Alhamdulillah,0
2024-10-20T08:33:53Z,@TheAriyantoyuwono,"Bro kl mau real riset global,  krn efek perubahan di global sangat besar dari covid,  geopolitik,  proteksi perdagangan,  dan lain lain.",0
2024-10-20T08:33:46Z,@hendraadityaelyas9636,No 1 hapuskan pinjol. Gen z bnyk akses ke pinjol. Gk ada usaha pemerintah tuk hapus pinjol. Apa krn dpt cipratan pajaknya. Pdhl lebih bnyk bikin sengsara,0
2024-10-20T08:33:20Z,@sanscov3698,Top,0
2024-10-20T08:32:48Z,@alhazenjoe,"Saya mungkin adalah salah satu kelas menengah yg jatuh ke kelas miskin. Beberapa waktu lalu saya terkena PHK dan melanjutkan usaha kedai kopi.<br><br>Karena sudah tidak terima gaji bulanan dan hanya mengandalkan dari usaha, akhirnya saya benar-benar merasakan turunnya daya beli masyarakat. Orang yg tadinya beli kopi paling mahal di tempat saya bahkan bisa nambah, sekarang cuma beli satu dan kadang cuma beli teh 😢<br><br>Dari profesi sebelumnya, saya dapat info dari klien yg dekat dengan pemerintahan. Saat ini uang hanya berputar di kalangan atas dan pejabat, jadi kalau memang mau cuan, bermainlah diatas. UMKM dan peritel jangan harap menikmati kenaikan sales, malah akan turun. Economic growth semu, hanya untuk kalangan tertentu.<br><br>Yang jadi pertanyaan saya, apa yg harus kita lakukan ko? Selain upskill, fokus di usaha/pekerjaan, dll. Terutama untuk yang tidak berkesempatan kerja ke luar negeri. Apa tidak ada gerakan yg bisa kita buat untuk saling bantu?",0
2024-10-20T08:32:04Z,@boelangenmogondo,"Yang penting jangan jadi provokator, sampai negara ini akan melahirkan kelompok pemberontak. Semua tahu pajak itu akan  membuat negara itu hancur dengan hancur sendiri. Tentang kaya dan miskin itu sudah takdir. Pribumi sebagai orang miskin, keturunan eropa, arab, Tiongkok di Indonesia sudah kaya. Jadi kita cuman hanya diam dan tertegun. Kita bangsa dan negara asli Indonesia hanya bisa berdoa. Semoga Indonesia damai sejahtera tanpa ada kehancuran karakter.",1
2024-10-20T08:31:55Z,@Nzhv_,"Thank you ko Raymond, may Allah always bless you",0
2024-10-20T08:30:58Z,@tresnogibran2561,Itu yg ndak percayat itu nnti akan bakalan tau sndiri. Kadang hdup jg harus memikirkan yg dibawah. 😊😊.  Kalau doaku sih internet hilang saja😂😂 biar kolaps sekalian. Saya dah biasa mandiri.  Apa apa tanam sndiri. Kalian???kalau internet hilang???,0
2024-10-20T08:30:52Z,@adibghifari8967,"Saya sebagai ojol, bener&quot; berasa banget bulan&quot; ini, ya smoga lekas membaik, setelah pelantikan bapak presiden Prabowo, untuk teman&quot; smuanya juga semoga ekonomi makin membaik..",2
2024-10-20T12:00:17Z,@sriSara47,Amin,0
2024-10-20T08:30:40Z,@wahyuhidayat6162,"W salut ama lo bang,berani spek up...semoga ada yg terketuk hati nurani.dan lo selalu sehat dan dalam lindungan Tuhan YME untuk selalu mengedukasi kami.",0
2024-10-20T08:29:59Z,@TamarjayaFarm,Thank You Bro..,0
2024-10-20T08:29:32Z,@darcy0702,"Please VIRALKAN! Ini video pantas viral! Terima kasih kepada Raymond, anak muda cerdas yang berani bersuara menyadarkan pemerintah yang sudah tidak waras.<br><br>Kalian para pemimpin sudah gila. Kalian menimbun uang untuk diri sendiri sementara negara kalian hancur!",10
2024-10-20T09:20:57Z,@sujarno7101,Yang jelas lah,0
2024-10-20T08:28:55Z,@official_Yanz,"Bantu umkm Indonesia. Beli produk dalam negri, <br><br>Dan mana? lagu yang pernah kita dengar.<br>&quot;Orang bilang tanah kita tanah surga&quot;",0
2024-10-20T08:27:57Z,@uykuyt100,"seorang pelanggan yg biasanya beli sembako sehari bisa 20rb-70rb  sekarang dia beli di bawah 20rb , nilai beli pelanggan menurun mungkin karena sulit nya nyari duit, saking susah nya ada yg berani mencuri sabun cuci dll ,",0
2024-10-20T08:27:48Z,@avryan0945,2025 Indonesia &quot;DARURAT&quot;,0
2024-10-20T08:27:17Z,@dejungle588,"Orang yg pinter kyk raymond unilah yg seharusnya jd wamen ekonomi,bukan pesohor yg cm menguntungkan dirinya sendiri dan tsk oeka dg ancaman kemuskinan di negeri ini🙏",0
2024-10-20T08:26:09Z,@Jihann125,"Bener bang, gw ngerasain kalau tingkat penjualan barang skrg tu rendah. Bukan karena harganya, harga dri dlu barang yg dijual msi sgtu tpi karena penurunan jumlah konsumen yg beli, akibatnya ya penjualan sepi. Makanya buat pengusaha atau pedagang di saat ini dibilang lg susah iya krena gw ngerasain sndiri",0
2024-10-20T08:25:40Z,@dewicahyaningrum-pw3gt,Kak Raymond setuju banget sm kamu..😢😢,0
2024-10-20T08:25:31Z,@ubaidillah1745,aku percaya beberapa tahun kedepan di indonesia bakal chaos,0
2024-10-20T08:25:15Z,@sandalmahal,Banyak penjilat prabowo padahal orang jaman dulu itu udah tau gimana kejamnya pak prabowo dulu,0
2024-10-20T08:25:13Z,@hasantabiin9393,jokoei yg ngomong,0
2024-10-20T08:24:55Z,@arisprasetyo2285,Bahan pokok makin naik gaji umr rakyat bilang indonesia tidak baik baik saja <br>Pejabat bilang indonesia baik baik saja <br>Gua sebagai rakyat hidup dari gaji ke gaji,0
2024-10-20T08:24:49Z,@ReiChandra-hl5rs,"Salah satu alasan jepang menjadi negara maju karena mereka memulai semuanya dari edukasi sejak mereka kalah perang dunia ke-2, pendidikan indonesia gaada perubahan cmn gitu2 doang malah menurun dan makin banyak yang gk bisa membaca",0
2024-10-20T08:24:32Z,@fajarkurniawan2603,"Syukurlah .. kalau ada yang masih sepemikiran sama gue.  Jujur saja Yang gue khawatirkan nasib anak cucu gue di masa depan. Gue kerja, gue juga punya usaha tapi kenapa susah banget sama hidup.",0
2024-10-20T08:24:21Z,@odanjones1177,"Yg harus di tingkatkan pajak untuk para artis yg kaya penjabat, DPR, yg ga guna..jngn di limpahkan ke rakyat miskin dan midclass.. Yg katanya menopang struktur pemerintahan..hilangkan wang sampingan DPR.. Itu gaji sampingan DPR, DPRD bisa menopang pangan rakyat.. Benarkah?..",0
2024-10-20T08:23:40Z,@CLaudiusClemensJimmy,"aku perhatiin sedari 2014 ekonomi kelas bawah semakin  turun, makin terasa 2018an keatas, kita aja dibohongin sam pejabat yg pakai influencer untuk menanamkan pemahaman bahwa &quot; kita ini negara hebat, dibanding negara anu.. anu dan anu kita masih jauh lebih baik, pendapatan kita naik sekian sekian persen, iyalah itu di dapatkan dari hasil tambang kasus smelter maka uni eropa ngamuk, namun ekonomi bawah mana ada yg bilang wah lumayan neh bulan ini ada kenaikan dibanding kemarin? halu....",0
